city,bhk,area,price
gurgaon,3.0,1372,15300000.0
gurgaon,4.0,2200,23500000.0
gurgaon,4.0,4518,45100000.0
gurgaon,4.0,2800,21000000.0
gurgaon,4.0,4518,42100000.0
gurgaon,3.0,2035,22000000.0
gurgaon,3.0,200,17300000.0
gurgaon,4.0,3200,46000000.0
gurgaon,3.0,2937,14300000.0
gurgaon,3.0,2035,22000000.0
gurgaon,2.0,1210,13500000.0
gurgaon,4.0,3240,41000000.0
gurgaon,3.0,2300,19000000.0
gurgaon,3.0,2795,39400000.0
gurgaon,4.0,2810,58500000.0
gurgaon,2.0,1153,13500000.0
gurgaon,2.0,1270,15800000.0
gurgaon,2.0,1105,13500000.0
gurgaon,3.0,2937,39600000.0
gurgaon,3.0,2290,30900000.0
gurgaon,4.0,2200,16200000.000000002
gurgaon,4.0,4509,35000000.0
gurgaon,3.0,1800,18500000.0
gurgaon,4.0,4410,44000000.0
gurgaon,4.0,4500,50000000.0
gurgaon,4.0,2410,37500000.0
gurgaon,4.0,4480,75000000.0
gurgaon,4.0,2810,58000000.0
gurgaon,4.0,2610,50000000.0
gurgaon,4.0,2200,23000000.0
gurgaon,4.0,4509,35500000.0
gurgaon,2.0,1671,13500000.0
gurgaon,2.0,1473,8000000.0
gurgaon,2.0,1640,12700000.0
gurgaon,2.0,1300,10000000.0
gurgaon,3.0,2450,47500000.0
gurgaon,3.0,1430,10000000.0
gurgaon,3.0,1755,12500000.0
gurgaon,3.0,1960,13000000.0
gurgaon,3.0,1960,13799999.999999998
gurgaon,4.0,2700,20000000.0
gurgaon,2.0,2250,11000000.0
gurgaon,3.0,1350,16000000.0
gurgaon,4.0,2700,12500000.0
gurgaon,4.0,2520,24000000.0
gurgaon,3.0,1935,22500000.0
gurgaon,2.0,980,12000000.0
gurgaon,2.0,980,12400000.0
gurgaon,2.0,524,3800000.0
gurgaon,2.0,524,3700000.0
gurgaon,3.0,1350,14800000.0
gurgaon,3.0,1350,15100000.0
gurgaon,1.0,729,7200000.0
gurgaon,1.0,729,6200000.0
gurgaon,4.0,5800,59500000.0
gurgaon,3.0,2300,21000000.0
gurgaon,4.0,2443,21500000.0
gurgaon,4.0,3750,45000000.0
gurgaon,4.0,3034,67500000.0
gurgaon,4.0,2610,45000000.0
gurgaon,3.0,1900,90000000.0
gurgaon,3.0,1200,18500000.0
gurgaon,4.0,1800,18000000.0
gurgaon,3.0,2367,19000000.0
gurgaon,3.0,2150,17200000.0
gurgaon,3.0,1200,17000000.0
gurgaon,3.0,1230,14800000.0
gurgaon,3.0,1274,10800000.0
gurgaon,3.0,1200,10700000.0
gurgaon,3.0,1274,10800000.0
gurgaon,3.0,2134,19000000.0
gurgaon,4.0,2350,27000000.0
gurgaon,3.0,2129,32700000.0
gurgaon,3.0,1730,10200000.0
gurgaon,3.0,1730,10500000.0
gurgaon,3.0,1700,10600000.0
gurgaon,2.0,1465,9000000.0
gurgaon,3.0,1730,10700000.0
gurgaon,3.0,2072,33500000.0
gurgaon,4.0,5260,75000000.0
gurgaon,4.0,2720,42500000.0
gurgaon,2.0,1366,18500000.0
gurgaon,4.0,2913,55500000.0
gurgaon,4.0,2448,46500000.0
gurgaon,3.0,1855,25500000.0
gurgaon,3.0,1855,26000000.0
gurgaon,4.0,3034,67500000.0
gurgaon,3.0,2120,21000000.0
gurgaon,4.0,1645,21000000.0
gurgaon,3.0,1430,24000000.0
gurgaon,2.0,1479,29000000.0
gurgaon,4.0,2675,26000000.0
gurgaon,3.0,2400,32500000.0
gurgaon,3.0,2050,17800000.0
gurgaon,3.0,2150,18900000.0
gurgaon,3.0,2085,18800000.0
gurgaon,3.0,2002,28000000.0
gurgaon,3.0,2408,21000000.0
gurgaon,4.0,3355,52500000.0
gurgaon,2.0,623,4000000.0
gurgaon,2.0,1193,12000000.0
gurgaon,2.0,1410,10000000.0
gurgaon,3.0,1580,12000000.0
gurgaon,3.0,1470,9520000.0
gurgaon,3.0,1235,10000000.0
gurgaon,3.0,1580,12500000.0
gurgaon,3.0,1580,15000000.0
gurgaon,4.0,2905,39000000.0
gurgaon,4.0,1900,42000000.0
gurgaon,3.0,2200,22000000.0
gurgaon,4.0,4429,59000000.0
gurgaon,3.0,3240,38000000.0
gurgaon,3.0,2475,26000000.0
gurgaon,3.0,2160,23500000.0
gurgaon,3.0,2160,21000000.0
gurgaon,3.0,2795,32000000.0
gurgaon,3.0,1800,16500000.0
gurgaon,4.0,4500,65000000.0
gurgaon,3.0,2160,21500000.0
gurgaon,4.0,2430,32500000.0
gurgaon,4.0,3600,40000000.0
gurgaon,4.0,2700,30000000.0
gurgaon,4.0,2844,42500000.0
gurgaon,3.0,1800,18000000.0
gurgaon,4.0,3240,42000000.0
gurgaon,3.0,2250,25000000.0
gurgaon,3.0,2160,21500000.0
gurgaon,3.0,1800,19000000.0
gurgaon,3.0,1800,19000000.0
gurgaon,4.0,2700,32500000.0
gurgaon,3.0,2160,26500000.0
gurgaon,4.0,3078,23500000.0
gurgaon,4.0,1750,24500000.0
gurgaon,4.0,3976,51600000.0
gurgaon,3.0,2781,36100000.0
gurgaon,3.0,3090,43000000.0
gurgaon,4.0,4360,87200000.0
gurgaon,3.0,2656,31800000.0
gurgaon,4.0,3000,33500000.0
gurgaon,3.0,2160,23500000.0
gurgaon,3.0,1800,26000000.0
gurgaon,3.0,1305,20600000.0
gurgaon,4.0,7021,140400000.0
gurgaon,4.0,6998,140000000.0
gurgaon,4.0,6838,136700000.0
gurgaon,4.0,6800,136000000.0
gurgaon,3.0,2350,28500000.0
gurgaon,2.0,1480,15300000.0
gurgaon,3.0,1325,22500000.0
gurgaon,3.0,2217,27500000.0
gurgaon,3.0,2033,27000000.0
gurgaon,4.0,3200,37500000.0
gurgaon,3.0,1377,20500000.0
gurgaon,4.0,3355,52500000.0
gurgaon,3.0,2295,42500000.0
gurgaon,3.0,2588,42000000.0
gurgaon,3.0,1689,14900000.0
gurgaon,3.0,1235,11900000.0
gurgaon,3.0,3672,49000000.0
gurgaon,4.0,4400,66000000.0
gurgaon,3.0,1250,12500000.0
gurgaon,2.0,1400,17500000.0
gurgaon,3.0,1235,12500000.0
gurgaon,3.0,2150,18600000.0
gurgaon,3.0,1811,15800000.0
gurgaon,3.0,1249,43000000.0
gurgaon,3.0,2150,45000000.0
gurgaon,2.0,623,3900000.0
gurgaon,3.0,1081,7400000.0
gurgaon,2.0,1153,7700000.0
gurgaon,3.0,1845,15100000.0
gurgaon,2.0,1093,10500000.0
gurgaon,2.0,1264,9100000.0
gurgaon,2.0,1465,9900000.0
gurgaon,2.0,1210,8500000.0
gurgaon,2.0,1264,8700000.0
gurgaon,3.0,2588,42000000.0
gurgaon,3.0,1423,10200000.0
gurgaon,3.0,1371,16700000.0
gurgaon,3.0,2450,54900000.0
gurgaon,3.0,2450,55000000.0
gurgaon,3.0,2588,42000000.0
gurgaon,3.0,1800,25500000.0
gurgaon,4.0,2950,37000000.0
gurgaon,3.0,2003,34000000.0
gurgaon,3.0,1665,21000000.0
gurgaon,4.0,2599,27500000.0
gurgaon,3.0,1955,19000000.0
gurgaon,4.0,3976,59000000.0
gurgaon,3.0,2061,36000000.0
gurgaon,3.0,1735,12000000.0
gurgaon,3.0,1800,21500000.0
gurgaon,4.0,2475,29000000.0
gurgaon,4.0,2700,24000000.0
gurgaon,4.0,3240,33000000.0
gurgaon,3.0,1720,14500000.0
gurgaon,2.0,1508,25000000.0
gurgaon,3.0,1854,18500000.0
gurgaon,3.0,1800,24500000.0
gurgaon,3.0,1900,17800000.0
gurgaon,4.0,7420,97500000.0
gurgaon,3.0,1900,17800000.0
gurgaon,3.0,1829,16900000.0
gurgaon,5.0,3880,45000000.0
gurgaon,3.0,2092,26500000.0
gurgaon,2.0,1610,10700000.0
gurgaon,3.0,1929,16500000.0
gurgaon,2.0,1360,6900000.0
gurgaon,3.0,2050,17400000.0
gurgaon,2.0,915,9900000.0
gurgaon,3.0,2040,26500000.0
gurgaon,2.0,1261,16100000.000000002
gurgaon,3.0,2070,22000000.0
gurgaon,4.0,3240,37500000.0
gurgaon,4.0,3240,34900000.0
gurgaon,3.0,1620,20900000.0
gurgaon,3.0,1620,19900000.0
gurgaon,4.0,4500,57500000.0
gurgaon,4.0,4500,54900000.0
gurgaon,4.0,3240,47900000.0
gurgaon,4.0,2872,35000000.0
gurgaon,3.0,2588,41500000.0
gurgaon,4.0,3395,67000000.0
gurgaon,3.0,2200,34000000.0
gurgaon,4.0,2415,30000000.0
gurgaon,2.0,1261,15500000.0
gurgaon,3.0,1500,15000000.0
gurgaon,4.0,4250,65000000.0
gurgaon,4.0,2567,27000000.0
gurgaon,4.0,2450,25500000.0
gurgaon,3.0,2300,23200000.0
gurgaon,3.0,2217,23000000.0
gurgaon,3.0,2217,27000000.0
gurgaon,3.0,2345,26500000.0
gurgaon,4.0,2905,39000000.0
gurgaon,3.0,2150,25000000.0
gurgaon,4.0,4518,37500000.0
gurgaon,4.0,4986,39500000.0
gurgaon,4.0,3240,41500000.0
gurgaon,4.0,2160,21000000.0
gurgaon,4.0,2799,25500000.0
gurgaon,4.0,2700,23000000.0
gurgaon,4.0,2799,22500000.0
gurgaon,4.0,3762,26500000.0
gurgaon,4.0,3200,41000000.0
gurgaon,3.0,1800,15500000.0
gurgaon,4.0,4626,57500000.0
gurgaon,4.0,3060,35000000.0
gurgaon,4.0,4986,39000000.0
gurgaon,4.0,3240,37500000.0
gurgaon,4.0,2700,18500000.0
gurgaon,4.0,3150,35000000.0
gurgaon,3.0,2530,42000000.0
gurgaon,3.0,2588,45500000.0
gurgaon,4.0,2750,42500000.0
gurgaon,3.0,1855,26000000.0
gurgaon,3.0,2587,26500000.0
gurgaon,3.0,1950,16800000.0
gurgaon,3.0,1625,22500000.0
gurgaon,2.0,1400,18000000.0
gurgaon,4.0,2567,30000000.0
gurgaon,3.0,2588,45500000.0
gurgaon,4.0,3900,63500000.0
gurgaon,4.0,3900,63000000.0
gurgaon,3.0,2250,35000000.0
gurgaon,3.0,2588,45000000.0
gurgaon,3.0,2491,30000000.0
gurgaon,3.0,2093,25500000.0
gurgaon,4.0,2700,32000000.0
gurgaon,4.0,2400,26000000.0
gurgaon,4.0,2400,22500000.0
gurgaon,4.0,2193,15000000.0
gurgaon,3.0,1802,13000000.0
gurgaon,3.0,1762,13000000.0
gurgaon,3.0,1743,12500000.0
gurgaon,2.0,1198,8500000.0
gurgaon,4.0,2325,21100000.0
gurgaon,4.0,2567,29000000.0
gurgaon,2.0,1040,14500000.0
gurgaon,2.0,1450,16000000.0
gurgaon,4.0,4200,70000000.0
gurgaon,4.0,3800,63500000.0
gurgaon,3.0,2200,33500000.0
gurgaon,3.0,1350,20000000.0
gurgaon,4.0,3900,63000000.0
gurgaon,2.0,1020,16000000.0
gurgaon,3.0,2781,40300000.0
gurgaon,3.0,3025,60000000.0
gurgaon,3.0,2156,45000000.0
gurgaon,3.0,1860,30500000.0
gurgaon,3.0,2781,41500000.0
gurgaon,4.0,2567,29500000.0
gurgaon,3.0,1828,25000000.0
gurgaon,3.0,1950,17500000.0
gurgaon,4.0,4360,57500000.0
gurgaon,4.0,2610,51000000.0
gurgaon,3.0,2430,28500000.0
gurgaon,4.0,2700,32500000.0
gurgaon,2.0,1260,9200000.0
gurgaon,3.0,2160,16000000.0
gurgaon,4.0,2700,37500000.0
gurgaon,4.0,2946,43500000.0
gurgaon,4.0,2939,43500000.0
gurgaon,2.0,1540,10500000.0
gurgaon,2.0,1385,12000000.0
gurgaon,4.0,2946,43000000.0
gurgaon,2.0,1688,20000000.0
gurgaon,3.0,2093,25000000.0
gurgaon,3.0,1811,16000000.0
gurgaon,3.0,1875,12500000.0
gurgaon,3.0,2060,27000000.0
gurgaon,4.0,6000,87000000.0
gurgaon,4.0,5350,69000000.0
gurgaon,4.0,5350,77000000.0
gurgaon,3.0,2127,22500000.0
gurgaon,4.0,3200,47500000.0
gurgaon,2.0,1350,11700000.0
gurgaon,4.0,4268,52000000.0
gurgaon,4.0,4268,53000000.0
gurgaon,3.0,2605,33000000.0
gurgaon,4.0,2567,29000000.0
gurgaon,4.0,1700,37000000.0
gurgaon,3.0,1852,20000000.0
gurgaon,4.0,2800,35000000.0
gurgaon,4.0,1900,29000000.0
gurgaon,3.0,2588,42500000.0
gurgaon,2.0,1508,26500000.0
gurgaon,3.0,1700,21500000.0
gurgaon,4.0,1700,30000000.0
gurgaon,2.0,1508,26000000.0
gurgaon,4.0,2325,20500000.0
gurgaon,3.0,2491,33500000.0
gurgaon,3.0,2093,25000000.0
gurgaon,3.0,2093,25500000.0
gurgaon,3.0,2588,43500000.0
gurgaon,3.0,2475,16000000.0
gurgaon,3.0,1836,14900000.0
gurgaon,3.0,2367,19500000.0
gurgaon,4.0,3000,45500000.0
gurgaon,4.0,3000,45000000.0
gurgaon,3.0,1285,7300000.0
gurgaon,3.0,2588,43500000.0
gurgaon,3.0,1812,21000000.0
gurgaon,5.0,4600,34000000.0
gurgaon,3.0,1812,22500000.0
gurgaon,5.0,3850,34000000.0
gurgaon,5.0,4600,35000000.0
gurgaon,4.0,3240,49500000.0
gurgaon,4.0,2180,25000000.0
gurgaon,4.0,2200,21000000.0
gurgaon,3.0,1773,18000000.0
gurgaon,2.0,1720,12500000.0
gurgaon,2.0,1000,15000000.0
gurgaon,3.0,1600,35000000.0
gurgaon,3.0,1285,10500000.0
gurgaon,2.0,1296,14700000.0
gurgaon,2.0,1484,15700000.0
gurgaon,4.0,2844,40000000.0
gurgaon,3.0,2895,43500000.0
gurgaon,4.0,4500,42000000.0
gurgaon,4.0,4200,34000000.0
gurgaon,3.0,2282,56000000.0
gurgaon,3.0,2895,48000000.0
gurgaon,3.0,3425,42500000.0
gurgaon,3.0,2895,39500000.0
gurgaon,3.0,1802,12700000.0
gurgaon,3.0,1620,11600000.0
gurgaon,3.0,2895,40000000.0
gurgaon,3.0,1643,20200000.0
gurgaon,3.0,2085,16399999.999999998
gurgaon,4.0,7685,440000000.0
gurgaon,3.0,1965,25500000.0
gurgaon,4.0,2195,28000000.0
gurgaon,3.0,1895,23500000.0
gurgaon,3.0,1665,20500000.0
gurgaon,3.0,2550,28500000.0
gurgaon,3.0,2350,26500000.0
gurgaon,4.0,3125,54000000.0
gurgaon,4.0,6400,350000000.0
gurgaon,4.0,2567,29500000.0
gurgaon,3.0,2305,26800000.0
gurgaon,4.0,2336,28000000.0
gurgaon,3.0,2075,25000000.0
gurgaon,3.0,1776,20500000.0
gurgaon,4.0,2560,25500000.0
gurgaon,3.0,2082,19500000.0
gurgaon,4.0,2383,28500000.0
gurgaon,3.0,1859,21500000.0
gurgaon,3.0,1785,17000000.0
gurgaon,3.0,2410,19000000.0
gurgaon,3.0,2055,17500000.0
gurgaon,3.0,1950,17500000.0
gurgaon,3.0,1746,16000000.0
gurgaon,2.0,1304,12000000.0
gurgaon,2.0,1478,13500000.0
gurgaon,2.0,1222,11000000.0
gurgaon,3.0,2200,20000000.0
gurgaon,4.0,2400,36000000.0
gurgaon,5.0,3557,41500000.0
gurgaon,3.0,1935,22000000.0
gurgaon,3.0,645,7800000.0
gurgaon,4.0,2350,29500000.0
gurgaon,3.0,1500,32500000.0
gurgaon,2.0,1330,18000000.0
gurgaon,2.0,1230,19500000.0
gurgaon,3.0,1645,21000000.0
gurgaon,3.0,2150,45000000.0
gurgaon,5.0,5800,55000000.0
gurgaon,3.0,1800,23000000.0
gurgaon,4.0,4200,101000000.0
gurgaon,4.0,3850,52500000.0
gurgaon,4.0,3200,35000000.0
gurgaon,3.0,2734,31000000.0
gurgaon,4.0,3300,65000000.0
gurgaon,3.0,2150,48000000.0
gurgaon,4.0,3600,70000000.0
gurgaon,4.0,3690,27500000.0
gurgaon,4.0,2200,20500000.0
gurgaon,3.0,1950,17300000.0
gurgaon,4.0,3510,14000000.0
gurgaon,3.0,1620,13500000.0
gurgaon,4.0,2300,15500000.0
gurgaon,3.0,1935,24000000.0
gurgaon,4.0,3770,40000000.0
gurgaon,4.0,3300,35000000.0
gurgaon,4.0,3300,31000000.0
gurgaon,4.0,4518,40000000.0
gurgaon,3.0,1836,15000000.0
gurgaon,4.0,3330,34000000.0
gurgaon,4.0,2800,21000000.0
gurgaon,3.0,1680,28000000.0
gurgaon,4.0,2800,43000000.0
gurgaon,5.0,4600,103500000.0
gurgaon,3.0,2400,36500000.0
gurgaon,4.0,4000,88500000.0
gurgaon,3.0,2686,89000000.0
gurgaon,3.0,2164,37900000.0
gurgaon,5.0,7085,139000000.0
gurgaon,3.0,3000,48099999.99999999
gurgaon,4.0,2943,44500000.0
gurgaon,4.0,2700,26000000.0
gurgaon,3.0,1600,16500000.0
gurgaon,3.0,2200,22000000.0
gurgaon,3.0,2587,26000000.0
gurgaon,4.0,3000,30000000.0
gurgaon,4.0,3500,28500000.0
gurgaon,4.0,2500,47500000.0
gurgaon,3.0,1644,21000000.0
gurgaon,4.0,2364,17500000.0
gurgaon,4.0,3450,26000000.0
gurgaon,2.0,1615,12000000.0
gurgaon,2.0,1050,8170000.0
gurgaon,4.0,2700,27000000.0
gurgaon,3.0,1650,29400000.0
gurgaon,3.0,1359,16200000.000000002
gurgaon,3.0,1735,12900000.0
gurgaon,2.0,1264,9000000.0
gurgaon,4.0,3240,39500000.0
gurgaon,3.0,1902,16500000.0
gurgaon,3.0,2050,25600000.0
gurgaon,2.0,1200,11299999.999999998
gurgaon,4.0,4100,65000000.0
gurgaon,4.0,2597,33600000.0
gurgaon,2.0,629,3700000.0
gurgaon,3.0,3000,14000000.0
gurgaon,2.0,964,10500000.0
gurgaon,3.0,1800,21900000.0
gurgaon,3.0,1421,9772000.0
gurgaon,3.0,1605,20299999.999999996
gurgaon,3.0,1826,14100000.0
gurgaon,5.0,5500,135000000.0
gurgaon,2.0,1264,8250000.0
gurgaon,2.0,554,3175000.0
gurgaon,2.0,554,4500000.0
gurgaon,2.0,602,3900000.0
gurgaon,2.0,554,3050000.0
gurgaon,2.0,602,4000000.0
gurgaon,2.0,554,3150000.0
gurgaon,2.0,1210,12000000.0
gurgaon,4.0,4690,120000000.0
gurgaon,4.0,3979,83500000.0
gurgaon,3.0,1671,17100000.0
gurgaon,3.0,1845,14900000.0
gurgaon,2.0,950,3850000.0
gurgaon,2.0,591,7000000.0
gurgaon,3.0,1650,16700000.0
gurgaon,4.0,2407,29500000.0
gurgaon,3.0,1700,20000000.0
gurgaon,4.0,5800,52500000.0
gurgaon,2.0,1264,8000000.0
gurgaon,2.0,1264,8200000.0
gurgaon,2.0,1264,8400000.0
gurgaon,3.0,1527,14500000.0
gurgaon,3.0,1440,11500000.0
gurgaon,3.0,1210,8600000.0
gurgaon,3.0,1081,7400000.0
gurgaon,2.0,1153,7900000.0
gurgaon,2.0,745,5500000.0
gurgaon,3.0,1789,15500000.0
gurgaon,3.0,1789,17000000.0
gurgaon,2.0,1275,9500000.0
gurgaon,2.0,1264,8700000.0
gurgaon,2.0,744,3150000.0
gurgaon,2.0,744,3250000.0
gurgaon,3.0,1430,15000000.0
gurgaon,2.0,1130,11800000.0
gurgaon,2.0,1245,17000000.0
gurgaon,2.0,1275,10200000.0
gurgaon,2.0,1275,9100000.0
gurgaon,3.0,2035,12200000.0
gurgaon,3.0,1815,10900000.0
gurgaon,5.0,4500,60000000.0
gurgaon,4.0,5000,65000000.0
gurgaon,4.0,6000,82500000.0
gurgaon,2.0,1264,9000000.0
gurgaon,2.0,1264,9200000.0
gurgaon,3.0,1845,14900000.0
gurgaon,3.0,1845,15000000.0
gurgaon,3.0,1845,15100000.0
gurgaon,2.0,1153,7700000.0
gurgaon,2.0,1210,7600000.0
gurgaon,2.0,950,3750000.0
gurgaon,2.0,950,3850000.0
gurgaon,2.0,1465,9500000.0
gurgaon,3.0,1620,19500000.0
gurgaon,3.0,1640,15000000.0
gurgaon,3.0,1620,19500000.0
gurgaon,2.0,1275,11000000.0
gurgaon,2.0,1264,8300000.0
gurgaon,3.0,2502,29000000.0
gurgaon,3.0,2502,26000000.0
gurgaon,3.0,1730,11200000.000000002
gurgaon,3.0,2502,26000000.0
gurgaon,3.0,1081,7500000.0
gurgaon,3.0,1440,10800000.0
gurgaon,2.0,745,5400000.0
gurgaon,2.0,1264,8400000.0
gurgaon,2.0,950,4000000.0
gurgaon,3.0,1230,11800000.0
gurgaon,2.0,1264,8000000.0
gurgaon,3.0,1081,7350000.0
gurgaon,4.0,4185,49500000.0
gurgaon,4.0,2250,35000000.0
gurgaon,4.0,2450,15000000.0
gurgaon,2.0,1150,9500000.0
gurgaon,3.0,645,5000000.0
gurgaon,3.0,2450,30000000.0
gurgaon,3.0,1575,23500000.0
gurgaon,2.0,1550,16000000.0
gurgaon,3.0,2200,15500000.0
gurgaon,3.0,2450,25000000.0
gurgaon,4.0,2400,15000000.0
gurgaon,2.0,1536,11500000.0
gurgaon,2.0,1534,10500000.0
gurgaon,2.0,800,5300000.0
gurgaon,3.0,641,4600000.0
gurgaon,3.0,641,4200000.0
gurgaon,4.0,2150,16000000.0
gurgaon,4.0,3600,21000000.0
gurgaon,3.0,3240,15000000.0
gurgaon,3.0,3240,18000000.0
gurgaon,3.0,3240,11000000.0
gurgaon,4.0,2425,19000000.0
gurgaon,3.0,3078,72000000.0
gurgaon,3.0,1650,17200000.0
gurgaon,4.0,2836,16900000.0
gurgaon,4.0,3850,45000000.0
gurgaon,3.0,2215,26500000.0
gurgaon,3.0,1802,24900000.000000004
gurgaon,3.0,1689,17500000.0
gurgaon,3.0,2450,26000000.0
gurgaon,3.0,2505,17800000.0
gurgaon,3.0,16668,20200000.0
gurgaon,4.0,2000,25000000.0
gurgaon,4.0,2000,20000000.0
gurgaon,4.0,3000,32500000.0
gurgaon,4.0,3000,33000000.0
gurgaon,4.0,2000,23000000.0
gurgaon,4.0,2800,27500000.0
gurgaon,4.0,2200,22000000.0
gurgaon,4.0,4500,59700000.0
gurgaon,3.0,1800,27000000.0
gurgaon,4.0,3240,37600000.0
gurgaon,3.0,1935,26200000.0
gurgaon,4.0,3240,40000000.0
gurgaon,4.0,3618,42400000.0
gurgaon,4.0,3240,36000000.0
gurgaon,3.0,1744,15000000.0
gurgaon,3.0,1744,15300000.0
gurgaon,4.0,2010,22000000.0
gurgaon,3.0,1890,19000000.0
gurgaon,2.0,1572,14000000.0
gurgaon,3.0,1870,15000000.0
gurgaon,1.0,1344,21000000.0
gurgaon,3.0,2092,27000000.0
gurgaon,3.0,2000,32000000.0
gurgaon,3.0,1500,20000000.0
gurgaon,4.0,2215,22000000.0
gurgaon,4.0,3800,105000000.0
gurgaon,3.0,1550,9900000.0
gurgaon,3.0,1790,12500000.0
gurgaon,4.0,2700,37000000.0
gurgaon,4.0,2215,17500000.0
gurgaon,3.0,1818,15000000.0
gurgaon,3.0,1929,17200000.0
gurgaon,4.0,3078,23000000.0
gurgaon,3.0,1470,20000000.0
gurgaon,3.0,1600,21500000.0
gurgaon,3.0,1549,20000000.0
gurgaon,3.0,1812,24000000.0
gurgaon,4.0,2200,23000000.0
gurgaon,4.0,4500,70000000.0
gurgaon,4.0,3240,41000000.0
gurgaon,4.0,2700,45000000.0
gurgaon,4.0,2610,31000000.0
gurgaon,3.0,2430,28000000.0
gurgaon,5.0,4500,70000000.0
gurgaon,2.0,745,3500000.0
gurgaon,3.0,1376,21500000.0
gurgaon,4.0,1762,24000000.0
gurgaon,4.0,3600,42000000.0
gurgaon,3.0,1975,49000000.0
gurgaon,4.0,2700,35000000.0
gurgaon,4.0,2700,28000000.0
gurgaon,3.0,1800,22000000.0
gurgaon,4.0,4500,70000000.0
gurgaon,4.0,2700,32500000.0
gurgaon,3.0,2160,19000000.0
gurgaon,4.0,4536,42000000.0
gurgaon,4.0,4500,55000000.0
gurgaon,3.0,3363,55000000.0
gurgaon,4.0,4518,52500000.0
gurgaon,2.0,539,4100000.0
gurgaon,3.0,2700,37500000.0
gurgaon,4.0,5500,45000000.0
gurgaon,3.0,2610,26500000.0
gurgaon,2.0,743,3000000.0
gurgaon,4.0,2799,32000000.0
gurgaon,4.0,2799,33000000.0
gurgaon,5.0,5850,55000000.0
gurgaon,3.0,1935,28000000.0
gurgaon,4.0,2430,34000000.0
gurgaon,4.0,2430,34000000.0
gurgaon,3.0,2475,37500000.0
gurgaon,3.0,1836,18000000.0
gurgaon,3.0,2160,20000000.0
gurgaon,3.0,1935,26000000.0
gurgaon,3.0,2700,45000000.0
gurgaon,2.0,700,4500000.0
gurgaon,4.0,2364,19000000.0
gurgaon,3.0,1800,25000000.0
gurgaon,4.0,3240,47500000.0
gurgaon,4.0,4500,60000000.0
gurgaon,4.0,2700,25000000.0
gurgaon,4.0,3240,45000000.0
gurgaon,3.0,1935,25000000.0
gurgaon,4.0,2700,40000000.0
gurgaon,3.0,1630,30000000.0
gurgaon,4.0,3979,84000000.0
gurgaon,3.0,1900,25000000.0
gurgaon,5.0,13345,150000000.0
gurgaon,2.0,1372,22500000.0
gurgaon,2.0,700,3000000.0
gurgaon,2.0,690,3000000.0
gurgaon,5.0,13340,150000000.0
gurgaon,4.0,4500,70000000.0
gurgaon,3.0,1935,25000000.0
gurgaon,4.0,4000,70000000.0
gurgaon,5.0,4500,80000000.0
gurgaon,3.0,1935,25000000.0
gurgaon,4.0,4000,55000000.0
gurgaon,4.0,4000,70000000.0
gurgaon,4.0,3500,60000000.0
gurgaon,2.0,743,3000000.0
gurgaon,3.0,1777,24500000.0
gurgaon,4.0,3195,26000000.0
gurgaon,4.0,3600,72000000.0
gurgaon,4.0,2700,34000000.0
gurgaon,3.0,2617,28100000.0
gurgaon,3.0,2282,64000000.0
gurgaon,3.0,1549,21000000.0
gurgaon,3.0,1689,16800000.0
gurgaon,3.0,2293,23500000.0
gurgaon,3.0,1836,19000000.0
gurgaon,2.0,1099,10800000.0
gurgaon,3.0,1877,19000000.0
gurgaon,3.0,1359,13500000.0
gurgaon,3.0,1389,14000000.0
gurgaon,3.0,1249,41000000.0
gurgaon,3.0,2250,41200000.0
gurgaon,4.0,2750,52000000.0
gurgaon,3.0,1303,10500000.0
gurgaon,2.0,1192,13000000.0
gurgaon,4.0,3350,54000000.0
gurgaon,3.0,2550,38000000.0
gurgaon,3.0,1303,10000000.0
gurgaon,3.0,1630,22000000.0
gurgaon,2.0,900,3275000.0
gurgaon,3.0,2295,35000000.0
gurgaon,4.0,4128,42500000.0
gurgaon,4.0,2812,23500000.0
gurgaon,3.0,2130,23500000.0
gurgaon,3.0,3454,61000000.0
gurgaon,3.0,1815,18500000.0
gurgaon,2.0,1260,11000000.0
gurgaon,3.0,2910,39000000.0
gurgaon,4.0,1950,17000000.0
gurgaon,3.0,2050,24200000.0
gurgaon,3.0,2085,22500000.0
gurgaon,2.0,1276,16000000.0
gurgaon,3.0,1780,30000000.0
gurgaon,4.0,2768,25400000.0
gurgaon,4.0,3240,41500000.0
gurgaon,4.0,3240,53500000.0
gurgaon,4.0,3240,43500000.0
gurgaon,3.0,3363,62500000.0
gurgaon,4.0,3395,72500000.0
gurgaon,4.0,2844,37500000.0
gurgaon,4.0,4500,55000000.0
gurgaon,4.0,3636,50000000.0
gurgaon,4.0,3100,43500000.0
gurgaon,4.0,4360,57500000.0
gurgaon,3.0,2250,20900000.0
gurgaon,4.0,2700,34500000.0
gurgaon,4.0,2700,52500000.0
gurgaon,3.0,1980,32500000.0
gurgaon,3.0,1980,33500000.0
gurgaon,3.0,1450,13799999.999999998
gurgaon,4.0,4527,60000000.0
gurgaon,4.0,4518,65000000.0
gurgaon,4.0,2682,3570000.0000000005
gurgaon,4.0,4518,76000000.0
gurgaon,4.0,4518,80000000.0
gurgaon,4.0,2700,37500000.0
gurgaon,3.0,2400,31200000.0
gurgaon,3.0,1620,15500000.0
gurgaon,3.0,1836,17400000.0
