PROP_NAME,PROP_HEADING,AGE,CITY,PRICE,LOCATION,AREA,PRICE_PER_UNIT_AREA,DESCRIPTION,BHK,LATITUDE,LONGITUDE,url
"Bowrampet, Hyderabad","2 BHK Flat for sale in Bowrampet, Hyderabad",,Hyderabad,67.0 L,"Bowrampet, Hyderabad",1220,5490,One of the finest property in Bowrampet is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 1. It is a 5 storeyed building. The price of this Apartment is Rs 67.0 L. This Apartment is spacious with a built-up area of 1220 Square feet. A separate servant room available in this Apartment. It is a East-facing property with a good view. There are 2 bedrooms and 2 bathroom. Lift facility is also available. This property is equipped with cctv facility. This property also enjoys power backup facility. This project has regular water supply. ...,2,17.5457451,78.3970359,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRg3_k8YY-l3S3dFYyleEkcRVrg0hqBLMX7vA&s
Qualitas Serenity Park,"3 BHK Flat for sale in Kokapet, Hyderabad",,Hyderabad,1.3 Cr,"Kokapet, Hyderabad",1570,8280,"A 3 BHK Apartment for sale in Kokapet, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Kokapet's most desired properties. Contact now for more information. This 3 BHK unit is on floor 6. There are 8 floors in this property. The price of this Apartment is Rs 1.3 Cr. Each unit has a built-up area of 1570 Square feet. This West-facing property has an excellent view. There are 3 bedrooms. There is provision for 2 bathroom. The Apartment in Kokapet, Hyderabad has lift facility. It is a thoroughly secure premise with ...",3,17.4008497,78.3384549,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8gUmK06a7D4CltqnIhXcRZS6bVn6ercPGJg&s
Vertex Panache,"3 BHK Flat for sale in Kokapet, Hyderabad",,Hyderabad,1.95 Cr,"Kokapet, Hyderabad",1680,11610,"Looking for a good 3 BHK Apartment in Kokapet, Hyderabad? This property is in one of Hyderabad's most popular locations. This is a no brokerage property. The property is on floor 9. Total number of floors is 12. Maintenance charges of this property is Rs 3500. This Apartment is available for Rs 1.95 Cr. This modern unit has a built-up area of 1680 Square feet. This property has a good view and is West-facing. There are 3 bedrooms and 3 bathroom. Lift is available in this Apartment. This is a gated community. Cctv facility is provided to ensure safety. Sports enthusiasts have multiple options s...",3,17.4008497,78.3384549,https://images.pexels.com/photos/1457841/pexels-photo-1457841.jpeg?auto=compress&cs=tinysrgb&w=800
Prajapati Prajapati Elite II and III,"3 BHK Flat for sale in Miyapur, Hyderabad",,Hyderabad,95.0 L,"Mayuri Nagar, Miyapur,Hyderabad",1525,6230,"Looking for a 3 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 3 BHK property in Hyderabad's finest location, Miyapur. This is an owner listed property and there is no brokerage involved. It is on floor 5 out of 5 floors. This Apartment is available at a reasonable price of Rs 95.0 L. Maintenance charges in this property is Rs 1150. The built up area of this property is 1525 Square feet. It is spacious for a family and this property has a carpet area of 1150 Square feet. There are 3 bedrooms and 3 bathroom. There are a number of reputed schools in the vicinity such as San...",3,17.5100529,78.3710233,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStjQam3Vm0lIzzory2JNyY0lUrja0HcP_e9w&s
Bhadra Residency,"3 BHK Flat for sale in Sanath Nagar, Hyderabad",,Hyderabad,1.5 Cr,"Sanath Nagar, Hyderabad",1620,9260,"3 BHK Apartment for sale in Sanath Nagar, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Sanath Nagar which is a promising investment destination in Hyderabad. This might be your chance to grab the best 3 BHK property for sale in Sanath Nagar. The property is on floor 5 and the total number of floors is 5. Residents also need to pay maintenance charges of Rs 2000. The built-up area is 1620 Square feet. This property has provision for 3 bathroom. This property is auspiciously built and is West-facing. It enjoys ...",3,17.4522594,78.4446705,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTMGFidjuKnQ0iSmJouNcdQuo3AC54Ne70CQ&s
Rayaan Lotus Park,"2 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,62.0 L,"Bachupally, Hyderabad",1105,5610,"2 BHK Apartment for sale in Bachupally, Hyderabad. This 2 BHK unit is available in Bachupally and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Bachupally. It is on floor 4. The total number of floors is 5. The price of this Apartment is Rs 62.0 L. The built-up area is 1105 Square feet. There are 2 bedrooms and 2 bathroom. This property is at a walking distance from Emergency Centre, Sri Physiotherapy & Rehabilitation Center, and Dr. Sailaja Simma. The ci...",2,17.5423902,78.3854429,https://media.istockphoto.com/id/1213695547/photo/3d-rendering-of-an-elegant-bedroom.webp?a=1&b=1&s=612x612&w=0&k=20&c=jswcSM68zoLPkx-BAfIGp1gedm_Zx4O-DElOKp4LrGo=
"Bachupally, Hyderabad","2 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,65.0 L,"Bachupally, Hyderabad",1150,5650,"Best 2 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 2 BHK property for sale in one of Hyderabad's top location, Bachupally. It is situated on floor 4. The total number of floors in this Apartment is 6. The property price of this unit is Rs 65.0 L. The built-up area is 1150 Square feet. There are 2 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to Sunshine Preschools, Sunshine Preschool, and Sunshine Preschool. Healthcare facility is also close at hand with Sri Physio...",2,17.5423902,78.3854429,https://images.unsplash.com/photo-1484101403633-562f891dc89a?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8N3x8bGl2aW5nJTIwcm9vbXxlbnwwfHwwfHx8MA%3D%3D
Honer Vivantis,"3 BHK Flat for sale in Nallagandla, Hyderabad",,Hyderabad,1.5 Cr,"Nallagandla, Hyderabad",1495,10030,"Check out this 3 BHK Apartment for sale in Gopanpally, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 3 BHK Apartment is perfect for a modern-day lifestyle. Gopanpally is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 1. The total number of floors in this project is 12. The property's price is Rs 1.5 Cr. This property is a modern-day abode, with 1495 Square feet built-up area. Educational institutions are closeby with schools such as EuroKids, T...",3,17.4774828,78.3060359,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTM4fHxtb2Rlcm4lMjBob3VzZXxlbnwwfHwwfHx8MA%3D%3D
Tricolour Palm Cove,"3 BHK Flat for sale in Uppal, Hyderabad",,Hyderabad,1.07 Cr,"Shanti Nagar, Uppal,Hyderabad",1650,6480,"3 BHK Apartment for sale in Hyderabad. This property is in Uppal, which is a coveted investment location. This tastefully designed 3 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 3 BHK property is posted directly by Owner. Contact now for more details. This property in Hyderabad is on floor 3. The total number of floors in this Apartment is 7. The price of the Apartment is Rs 1.07 Cr. Monthly maintenance charges come to Rs 2000. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1650 Square fe...",3,17.400918,78.5708805,https://media.istockphoto.com/id/1213695547/photo/3d-rendering-of-an-elegant-bedroom.webp?a=1&b=1&s=612x612&w=0&k=20&c=jswcSM68zoLPkx-BAfIGp1gedm_Zx4O-DElOKp4LrGo=
Janapriya Lake Front,"2 BHK Flat for sale in Kapra, Hyderabad",,Hyderabad,47.0 L,"Malla Reddy Colony, Kapra,Hyderabad",945,4970,"Check out this 2 BHK Apartment for sale in Kapra, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 2 BHK Apartment is perfect for a modern-day lifestyle. Kapra is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 5. The total number of floors in this project is 9. The property's price is Rs 47.0 L. Residents in this property pay Rs 2000 towards maintenance. This property is a modern-day abode, with 945 Square feet built-up area. The carpet-area is 45...",2,17.492428,78.5580093,https://images.unsplash.com/photo-1580587771525-78b9dba3b914?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTJ8fGhvdXNlfGVufDB8fDB8fHw
"Tukkuguda, Hyderabad","4 BHK Villa for sale in Tukkuguda, Hyderabad",,Hyderabad,4.5 Cr,"Tukkuguda, Hyderabad",4505,9990,"Property for sale in Tukkuguda, Hyderabad. This 4 BHK Villa is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. This Villa's price is Rs 4.5 Cr. Homebuyers will also need to pay Rs 0 towards maintenance. The built-up area is 4505 Square feet. This Villa is strategically located within close distance of famous healthcare centres such as Sri Vijaya Sai Hospitals, Sri Chaitanya Hospital, and Sri Venkata Sai Medical & General Stores. Schools like sri gayathri high school, Bachpan A Play Scho, and Brilliant Grammar High School are ...",4,17.3836154,78.4036544,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0WQqK3erZrT8CVJGb0GYtcdsFtswqB00eYw&s
Western Plaza,"3 BHK Flat for sale in Manikonda, Hyderabad",,Hyderabad,1.4 Cr,"Manikonda, Hyderabad",2050,6830,"A 3 BHK Apartment for sale in Manikonda, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Manikonda's most desired properties. Contact now for more information. This 3 BHK unit is on floor 7. There are 11 floors in this property. The price of this Apartment is Rs 1.4 Cr. Maintenance charges come to Rs 0. Each unit has a built-up area of 2050 Square feet. There are 3 bedrooms. This residential property is near Sreenidhi Global School, Khajaguda, Riddhi kindergarten, and VVR CONSTRUCTIONS. It is also close to Care ...",3,17.3999951,78.3861689,https://images.unsplash.com/photo-1484101403633-562f891dc89a?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8N3x8bGl2aW5nJTIwcm9vbXxlbnwwfHwwfHx8MA%3D%3D
Tricolour Palm Cove,"3 BHK Flat for sale in Uppal, Hyderabad",,Hyderabad,1.07 Cr,"Shanti Nagar, Uppal,Hyderabad",1853,5770,"3 BHK Apartment for sale in Uppal, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Uppal which is a promising investment destination in Hyderabad. This might be your chance to grab the best 3 BHK property for sale in Uppal. The property is on floor 3 and the total number of floors is 7. This 3 BHK Apartment is available at a reasonable price of Rs 1.07 Cr. Residents also need to pay maintenance charges of Rs 2000. It is a very spacious property, spread over 1628 Square feet. The built-up area is 1853 Square feet...",3,17.400918,78.5708805,https://images.unsplash.com/photo-1580587771525-78b9dba3b914?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTJ8fGhvdXNlfGVufDB8fDB8fHww
"Machabollaram, Bolarum,Hyderabad","3 BHK Villa for sale in Bolarum, Hyderabad",,Hyderabad,1.2 Cr,"Machabollaram, Bolarum,Hyderabad",1270,9450,"A 3 BHK Villa for sale in Bolarum, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Bolarum's most desired properties. Contact now for more information. The price of this Villa is Rs 1.2 Cr. Maintenance charges come to Rs 1200. Each unit has a built-up area of 1270 Square feet. The carpet area is 1120 Square feet. There are 3 bedrooms. There is provision for 3 bathroom. This residential property is near Kaleem Kung-fu And Karate School, ZPHS, and Holy Faith School. It is also close to Jubilee Multi Speciality Hos...",3,17.513866,78.5137342,https://media.istockphoto.com/id/2166310230/photo/a-quiet-luxury-living-room-interior-with-glamour-and-traditional-furniturea-quiet-luxury.webp?a=1&b=1&s=612x612&w=0&k=20&c=Kx8eRjCVMHVaVcCSKYLQVGMfm68Y2k02Ym50TUBB0FU=
"Ramakrishnapuram,Neredmet, Hyderabad","2 BHK Flat for sale in Neredmet, Hyderabad",,Hyderabad,50.0 L,"Ramakrishnapuram,Neredmet, Hyderabad",1042,4800,"Check out this 2 BHK Apartment for sale in Neredmet, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 2 BHK Apartment is perfect for a modern-day lifestyle. Neredmet is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 1. The total number of floors in this project is 2. The property's price is Rs 50.0 L. Residents in this property pay Rs 0 towards maintenance. This property is a modern-day abode, with 1042 Square feet built-up area. Educational insti...",2,17.4759436,78.533629,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyiVZsxHWJgiUG5BXh2ehDmMTVjP-AtqC4ig&s
SHL Ventures Casa Rouge,"3 BHK Flat for sale in Kothaguda, Hyderabad",,Hyderabad,2.0 Cr,"Kothaguda, Hyderabad",2411,8290,"A 3 BHK Apartment for sale in Kondapur, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Kondapur's most desired properties. Contact now for more information. This 3 BHK unit is on floor 6. There are 10 floors in this property. The price of this Apartment is Rs 2.0 Cr. Maintenance charges come to Rs 6700. Each unit has a built-up area of 2411 Square feet. There are 3 bedrooms. There is provision for 3 bathroom. This residential property is near Seasons Indoor Swimming Pool in Madhapur, Yoga Studio and School, and...",3,17.458705,78.3638803,https://images.unsplash.com/photo-1512917774080-9991f1c4c750?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MjB8fGhvdXNlfGVufDB8fDB8fHww
Janapriya Mahanagar,"2 BHK Flat for sale in Meerpet, Hyderabad",,Hyderabad,28.65 L,"Hanuman Nagar Colony, Meerpet,Hyderabad",545,5260,"Best 2 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 2 BHK property for sale in one of Hyderabad's top location, Meerpet. It is situated on floor 5. The total number of floors in this Apartment is 5. The property price of this unit is Rs 28.65 L. Monthly maintenance costs Rs 0. The built-up area is 545 Square feet. It is an ideal location for young families with kids, as this property is close to SLATE - The School, Karmanghat, Dilsukhnagar Public School, and Goutami Talent High School. Healthcare facility is also close at h...",2,17.4605317,78.5552944,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcKKXF6xtJsA_ckbJDxOlhSCYCSLcUH09pKy6N3BWNu8rcAb8o37DISto&s
"Indresham, Hyderabad","2 BHK Independent House for sale in Indresham, Hyderabad",,Hyderabad,95.0 L,"Indresham, Hyderabad",1350,7040,"2 BHK Independent House for sale in Indresham, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Independent House is in Indresham which is a promising investment destination in Hyderabad. This might be your chance to grab the best 2 BHK property for sale in Indresham. This 2 BHK Independent House is available at a reasonable price of Rs 95.0 L. Residents also need to pay maintenance charges of Rs 0. The built-up area is 1350 Square feet. It enjoys a strategic location with many reputed and multispeciality hospitals nearby like O...",2,17.5375596,78.2628542,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEvcjWX9CvhOfBspzaLbqRtC1ffyzJPy_vOA&s
Hallmark Rain Valley,"3 BHK Flat for sale in Puppalaguda, Hyderabad",,Hyderabad,1.36 Cr,"Puppalaguda, Hyderabad",1700,8000,"Looking for a 3 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 3 BHK property in Hyderabad's finest location, Puppalguda. This is an owner listed property and there is no brokerage involved. It is on floor 5 out of 5 floors. The built up area of this property is 1700 Square feet. It is spacious for a family and this property has a carpet area of 1500 Square feet. There are 3 bedrooms and 3 bathroom. There are a number of reputed schools in the vicinity such as Oakridge International School, Gachibowli, Dr.Pradeep Joshi best Online Astrologer And Yoga Therapist, and The Fu...",3,17.3999951,78.3861689,https://media.istockphoto.com/id/1293762741/photo/modern-living-room-interior-3d-render.webp?a=1&b=1&s=612x612&w=0&k=20&c=Nk1uLgimD0AG9ADjHPx1iLvhZnm28YW6VRZr7uGwvS0=
Northstar Vada,"3 BHK Flat for sale in Himayath Nagar, Hyderabad",,Hyderabad,1.63 Cr,"Himayath Nagar, Hyderabad",1626,10000,"Property for sale in Himayat Nagar, Hyderabad. This 3 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 4. The total number of floors in this building is 5. This Apartment's price is Rs 1.63 Cr. Homebuyers will also need to pay Rs 3000 towards maintenance. This Apartment is a spacious unit, with carpet area of 1400 Square feet and is ideal for families. The built-up area is 1626 Square feet. The property has 3 bedrooms and 3 bathroom. This Apartment is strategically located within close distance ...",3,17.3984765,78.4864741,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSaYVpaZGn8odKSp7EX8d9Tb-vMbb5lkKp5AA&s
Srinivasa Heights ,"3 BHK Flat for sale in Uppal, Hyderabad",,Hyderabad,79.5 L,"Beerappagadda, Uppal,Hyderabad",1390,5720,"Spacious 3 BHK Flat in lively Gated Community that has 10 blocks | EAST Facing with facilities like Swimming Pool, Club House, Community hall, Gym, walking tracks and very lively atmosphere.  More About This Property One of the finest property in Uppal is now available for sale. This is a 3 BHK Apartment posted directly by owner. Make it yours now. It is on floor 6. It is a 8 storeyed building. The price of this Apartment is Rs 79.5 L. This Apartment is spacious with a built-up area of 1390 Square feet. It is a East-facing property with a good view. There are 3 bedrooms and 2 bathroom. Lift fa...",3,17.4047778,78.5614177,https://plus.unsplash.com/premium_photo-1661883982941-50af7720a6ff?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MXx8YmVhdXRpZnVsJTIwaG91c2V8ZW58MHx8MHx8fDA%3D
 Panchavati Apartment,"3 BHK Flat for sale in Kukatpally, Hyderabad",,Hyderabad,1.1 Cr,"Kukatpally Housing Board Colony, Kukatpally,Hyderabad",2990,3680,"This is a duplex house with an buildup area 2990, semi furnished with inbuilt beds, power backup and  Puja room. This duplex house is in prime area hospitals, schools,colleges,  metro, shopping malls are nearby. Private Spacious balcony available.  More About This Property 3 BHK Apartment for sale in Kukatpally, Hyderabad. This 3 BHK unit is available in Kukatpally and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Kukatpally. It is on floor 5. The total n...",3,17.4922068,78.3973638,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTELc7ZeW8q44QOefKeOAxvtiIAiTcfN7JMcnaM9J_Ar98ZnM_eLC1Mfy0&s
Venkatadri Heights,"2 BHK Flat for sale in Amberpet, Hyderabad",,Hyderabad,55.0 L,"Ganga Nagar, Amberpet,Hyderabad",1200,4580,"Check out this 2 BHK Apartment for sale in Amberpet, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 2 BHK Apartment is perfect for a modern-day lifestyle. Amberpet is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 2. The total number of floors in this project is 5. The property's price is Rs 55.0 L. Residents in this property pay Rs 1518 towards maintenance. This property is a modern-day abode, with 1200 Square feet built-up area. The carpet-are...",2,17.3858925,78.513538,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSAocrl9gU05bXdZ8SHdVl63XZqJJLIlHCien30uNsL4HZvjRt8UGJUyg&s
ACE Monte Carlo,"2 BHK Flat for sale in Kondapur, Hyderabad",,Hyderabad,69.0 L,"Police Colony, Kondapur,Hyderabad",1150,6000,"2 BHK Apartment for sale in Hyderabad. This property is in Kondapur, which is a coveted investment location. This tastefully designed 2 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Hyderabad is on floor 4. The total number of floors in this Apartment is 5. The price of the Apartment is Rs 69.0 L. Monthly maintenance charges come to Rs 0. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1150 Square fee...",2,17.4660472,78.3579011,https://media.istockphoto.com/id/1184204517/photo/modern-scandinavian-living-room-interior-3d-render.webp?a=1&b=1&s=612x612&w=0&k=20&c=CZzR0EteHu-3vbyM0QFffaI0i-Db_gSNl1ltQW8kxxo=
"JP Colony, Patancheru,Hyderabad","2 BHK Independent House for sale in Patancheru, Hyderabad",,Hyderabad,87.0 L,"JP Colony, Patancheru,Hyderabad",1230,7070,"2 BHK Independent House for sale in Hyderabad. This property is in Patancheru, which is a coveted investment location. This tastefully designed 2 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. The price of the Independent House is Rs 87.0 L. Monthly maintenance charges come to Rs 0. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1230 Square feet. Some of the very well-known and reputed speciality hospitals like Govern...",2,17.531317,78.2657706,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAhg-W0IxHITmdC2xzhMp6-Ra3Jrcy8ALluQ&s
Janapriya Lake Front,"2 BHK Flat for sale in Kapra, Hyderabad",,Hyderabad,45.0 L,"Malla Reddy Colony, Kapra,Hyderabad",880,5110,"Property for sale in Kapra, Hyderabad. This 2 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 4. The total number of floors in this building is 9. Homebuyers will also need to pay Rs 2000 towards maintenance. The built-up area is 880 Square feet. The property has 2 bedrooms and 2 bathroom. This Apartment is strategically located within close distance of famous healthcare centres such as Apollo Clinic, Nirmala Dental Hospital, and SOLIS EYE CARE HOSPITALS PVT LTD. Schools like Akshara Internatio...",2,17.492428,78.5580093,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVApfb8p9n8rBz78SFU33XyoNxZstFv_KuHw&s
Shriya Sk Wonders,"2 BHK Flat for sale in Hyderguda, Hyderabad",,Hyderabad,75.0 L,"King Koti, Hyderguda,Hyderabad",1212,6190,"Looking for a 2 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 2 BHK property in Hyderabad's finest location, Masjid Banda. This is an owner listed property and there is no brokerage involved. It is on floor 2 out of 5 floors. This Apartment is available at a reasonable price of Rs 75.0 L. Maintenance charges in this property is Rs 0. The built up area of this property is 1212 Square feet. There are a number of reputed schools in the vicinity such as All Saints' High School, St.Joseph's Public School, and St. Paul's High School. Medical facility is also close at hand with...",2,17.3936821,78.4823947,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4MZkvZ7mqsl1Y3zTX6pP4mOusUGiGyeUQXQ&s
SV Constructions,"3 BHK Flat for sale in Chanakyapuri, Hyderabad",,Hyderabad,78.38 L,"Sai Nagar, Chanakyapuri,Hyderabad",1425,5500,"Looking for a 3 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 3 BHK property in Hyderabad's finest location, Chanakyapuri. This is an owner listed property and there is no brokerage involved. It is on floor 4 out of 4 floors. This Apartment is available at a reasonable price of Rs 78.38 L. Maintenance charges in this property is Rs 1100. The built up area of this property is 1425 Square feet. There are 3 bedrooms and 2 bathroom. There are a number of reputed schools in the vicinity such as Johnson Grammar School, LB Nagar, Kidzee, and Jagadeeswari School of Learning. Med...",3,17.3617057,78.5620603,https://images.pexels.com/photos/259962/pexels-photo-259962.jpeg?auto=compress&cs=tinysrgb&w=1200
Aditya Empress Heights,"3 BHK Flat for sale in Shaikpet, Hyderabad",,Hyderabad,1.45 Cr,"Vivekananda Nagar, Shaikpet,Hyderabad",1875,7730,"Property for sale in Shaikpet, Hyderabad. This 3 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 21. The total number of floors in this building is 22. This Apartment's price is Rs 1.45 Cr. The built-up area is 1875 Square feet. The property has 3 bedrooms and 3 bathroom. This Apartment is strategically located within close distance of famous healthcare centres such as FORT DENTAL HOSPITAL, Apollo Hospitals - Best Hospitals in Hyderabad, and Apollo Cradle Maternity & Children's Hospital in Jubi...",3,17.4105112,78.4087004,https://images.pexels.com/photos/323780/pexels-photo-323780.jpeg?auto=compress&cs=tinysrgb&w=1200
Orange Estella,"3 BHK Flat for sale in Saroornagar, Hyderabad",,Hyderabad,1.54 Cr,"Saroor Nagar East, Saroornagar,Hyderabad",2430,6340,"3 BHK Apartment for sale in Saroornagar, Hyderabad. This 3 BHK unit is available in Saroornagar and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Saroornagar. It is on floor 7. The total number of floors is 14. The price of this Apartment is Rs 1.54 Cr. Residents in this project also pay monthly maintenance charges of Rs 0. It is a good, spacious Apartment unit with carpet area of 2100 Square feet. The built-up area is 2430 Square feet. There are 3 bedroo...",3,17.3659402,78.5420521,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMYopneXydH1Tj-HVI4vtdHy-PKAw_HOIggg&s
Reliance Reliance Avan s Exotica,"2 BHK Flat for sale in Kothaguda, Hyderabad",,Hyderabad,1.25 Cr,"Kothaguda, Hyderabad",1214,10300,"Two bedrooms, puja room, utility room, open kitchen, balcony, interiors, furniture, fittings, marble flooring  More About This Property Looking for a 2 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 2 BHK property in Hyderabad's finest location, Kondapur. This is an owner listed property and there is no brokerage involved. It is on floor 5 out of 5 floors. This Apartment is available at a reasonable price of Rs 1.25 Cr. Maintenance charges in this property is Rs 3000. The built up area of this property is 1214 Square feet. This property is West facing. There are 2 bedroom...",2,17.458705,78.3638803,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTM4fHxtb2Rlcm4lMjBob3VzZXxlbnwwfHwwfHx8MA%3D%3D
Go Green Raghavendra Residency,"3 BHK Flat for sale in Kondapur, Hyderabad",,Hyderabad,1.1 Cr,"Raghavendra Colony, Kondapur,Hyderabad",1575,6980,"3 BHK Apartment for sale in Kondapur, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Kondapur which is a promising investment destination in Hyderabad. This might be your chance to grab the best 3 BHK property for sale in Kondapur. The property is on floor 3 and the total number of floors is 5. This 3 BHK Apartment is available at a reasonable price of Rs 1.1 Cr. Residents also need to pay maintenance charges of Rs 1500. It is a very spacious property, spread over 1575 Square feet. The built-up area is 1575 Squ...",3,17.4719845,78.3622726,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUXLoXIi93q3IA43oFGPot4DMUMvj47DzxUZ7TX6yq9WBCvYDZuYr_6lg&s
"Himayath Nagar, Hyderabad","3 BHK Flat for sale in Himayath Nagar, Hyderabad",,Hyderabad,1.63 Cr,"Himayath Nagar, Hyderabad",1626,10000,"3 BHK Apartment for sale in Hyderabad. This property is in Himayat Nagar, which is a coveted investment location. This tastefully designed 3 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 3 BHK property is posted directly by Owner. Contact now for more details. This property in Hyderabad is on floor 4. The total number of floors in this Apartment is 5. The price of the Apartment is Rs 1.63 Cr. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1626 Square feet. The carpet area is 1400 Square fe...",3,17.3984765,78.4864741,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRA-Fj_3qPhtmqo4iJHkXkIZ5B2pBcyIYRyAw&s
